CP CIUDAD
3630 19 DE MARZO 
3606 9 DE JULIO 
3608 AGENTE ARGENTINO ALEGRE 
3624 AGENTE FELIPE SANTIAGO IBAÑEZ 
3636 AGUA VERDE 
3634 AGUAS NEGRAS 
3634 ALFONSINA STORNI 
3626 ALOLAGUE 
3620 ALTO ALEGRE 
3634 ALTO ALEGRE 
3620 ANDRES FLORES 
3611 ANGOSTURA 
3615 APAYEREY 
3628 ARBOL SOLO 
3611 AYUDANTE PAREDES 
3600 BAHIA NEGRA 
3630 BAJO HONDO 
3634 BAJO VERDE 
3620 BALLON 
3601 BANCO PAYAGUA 
3606 BARRIO SAN JOSE OBRERO 
3610 BARRIO SAN MARTIN 
3610 BARRIO SUD AMERICA 
3622 BARTOLOME DE LAS CASAS 
3615 BELLA VISTA 
3600 BOCA DEL RIACHO DE PILAGA 
3611 BOCARIN 
3636 BOLSA DE PALOMO 
3610 BRIGADIER GENERAL PUEYRREDON 
3622 BRUCHARD 
3636 BUEN LUGAR 
3615 BUENA VISTA 
3636 CABALLO MUERTO 
3626 CABO 1RO CASIMIRO BENITEZ 
3526 CABO ADRIANO AYALA 
3606 CABO NOROÑA 
3630 CABO PRIMERO CHAVEZ 
3630 CAMPO ALEGRE 
3624 CAMPO AZCURRA 
3624 CAMPO DEL CIELO 
3634 CAMPO EL SURI 
3601 CAMPO GORETA 
3636 CAMPO GRANDE 
3608 CAMPO OSWALD 
3630 CAMPO REDONDO 
3606 CAMPO RIGONATO 
3600 CAÑADA DOCE 
3636 CAÑADA SAN PEDRO 
3600 CAPILLA SAN ANTONIO 
3634 CAPITAN JUAN SOLA 
3636 CARLOS PELEGRINI 
3636 CARLOS SAAVEDRA LAMAS 
3606 CASCO CUE 
3615 CATANEO CUE 
3610 CEIBO TRECE 
3611 CENTRO FRONTERIZO CLORINDA 
3615 CHAGADAY 
3613 CHIROCHILAS 
3601 CHURQUI CUE 
3610 CLORINDA 
3628 CMTE PRINCIPAL ISMAEL ST 
3636 CNEL MIGUEL MARTINEZ DE HOZ 
3630 CNIA ABORIGEN BME DE LAS CASAS 
3615 COLONIA 25 DE MAYO 
3606 COLONIA 5 DE OCTUBRE 
3630 COLONIA 8 DE SEPTIEMBRE 
3613 COLONIA ALFONSO 
3620 COLONIA ALTO TIGRE 
3601 COLONIA AQUINO 
3611 COLONIA BOUVIER 
3620 COLONIA BUENA VISTA 
3601 COLONIA CAMPO VILLAFAÑE 
3601 COLONIA CANO 
3620 COLONIA CORONEL DORREGO 
3600 COLONIA DALMACIA 
3606 COLONIA EL ALBA 
3624 COLONIA EL CATORCE 
3606 COLONIA EL OLVIDO 
3601 COLONIA EL RINCON 
3624 COLONIA EL SILENCIO 
3606 COLONIA EL ZAPALLITO 
3630 COLONIA FRANCISCO J MUÑIZ 
3624 COLONIA GUILLERMINA 
3606 COLONIA HARDY 
3600 COLONIA ISLA ALVAREZ 
3600 COLONIA ISLA DE ORO 
3624 COLONIA ISLA SOLA 
3613 COLONIA JOSE M PAZ 
3626 COLONIA JUAN B ALBERDI 
3626 COLONIA JUANITA 
3626 COLONIA LA BRAVA 
3606 COLONIA LA DISCIPLINA 
3626 COLONIA LA SOCIEDAD 
3630 COLONIA LOS TRES REYES 
3606 COLONIA PALMAR GRANDE 
3601 COLONIA PASTORIL 
3624 COLONIA PERIN 
3600 COLONIA PUENTE PUCU 
3600 COLONIA PUENTE URIBURU 
3624 COLONIA RECONQUISTA 
3606 COLONIA SABINA 
3630 COLONIA SAN BERNARDO 
3526 COLONIA SAN ISIDRO 
3630 COLONIA SAN ISIDRO 
3626 COLONIA SAN JOSE 
3630 COLONIA SAN PABLO 
3630 COLONIA SANTA CATALINA 
3615 COLONIA SANTA ROSA 
3626 COLONIA SANTA ROSA 
3634 COLONIA SANTA ROSA 
3630 COLONIA SANTORO 
3624 COLONIA SIETE QUEBRADOS 
3626 COLONIA TATANE 
3626 COLONIA UNION ESCUELA 
3630 COLONIA VILLA RICA 
3620 COMANDANTE FONTANA 
3601 COMISARIA PTE YRIGOYEN 
3620 CORONEL ARGENTINO LARRABURE 
3624 CORONEL ENRIQUE ROSTAGNO 
3626 CORONEL FELIX BOGADO 
3606 CORONEL JOSE I WARNES 
3601 COSTA DEL LINDO 
3630 COSTA DEL PILCOMAYO 
3603 COSTA RIO NEGRO 
3606 COSTA SALADO 
3611 CURTIEMBRE CUE 
3601 CURUPAY 
3608 DESVIO LOS MATACOS 
3624 DOCTOR CARLOS MONTAG 
3636 DOCTOR GUMERSINDO SAYAGO 
3636 DOCTOR LUIS AGOTE 
3621 DOMINGO F SARMIENTO 
3634 EL ACHERAL 
3634 EL AIBALITO 
3636 EL ALAMBRADO 
3606 EL ALGARROBO 
3601 EL ANGELITO 
3601 EL ARBOL SOLO 
3601 EL ARBOLITO 
3636 EL AZOTADO 
3606 EL BAÑADERO 
3634 EL BORDO SANTO 
3634 EL BRAGADO 
3634 EL CAÑON 
3634 EL CAVADO 
3630 EL CEIBAL 
3630 EL COATI 
3620 EL COGOIK 
3603 EL COLORADO 
3606 EL CORRALITO 
3634 EL CORRALITO 
3630 EL CORREDERO 
3630 EL DESCANSO 
3636 EL DESMONTE 
3615 EL ESPINILLO 
3601 EL GATO 
3606 EL GUAJHO 
3634 EL MARCADO 
3630 EL MIRADOR 
3636 EL MISTOLAR 
3634 EL MOJON 
3608 EL ÑANDU 
3624 EL OCULTO 
3601 EL OLVIDO 
3601 EL OMBU 
3606 EL PALMAR 
3634 EL PALO SANTO 
3610 EL PARAISO 
3634 EL PARAISO 
3630 EL PERDIDO 
3634 EL PILON 
3632 EL PIMPIN 
3601 EL PINDO 
3634 EL PINDO 
3606 EL POI 
3611 EL POMBERO 
3621 EL PORTEÑITO 
3620 EL PORTEÑO 
3636 EL POTRERITO 
3636 EL POTRILLO 
3630 EL QUEBRACHO 
3606 EL QUEBRANTO 
3636 EL QUEMADO 
3611 EL RECODO 
3626 EL RECREO 
3634 EL REMANSO 
3606 EL RESGUARDO 
3636 EL ROSADO 
3606 EL SALADO 
3628 EL SAUCE 
3601 EL SILENCIO 
3634 EL SIMBOLAR 
3634 EL SOMBRERO NEGRO 
3634 EL SURR 
3630 EL TACURUZAL 
3632 EL TASTAS 
3630 EL TOTORAL 
3636 EL TOTORAL 
3636 EL TUCUMANCITO 
3630 EL YACARE 
3630 EL YUCHAN 
3634 EL YULO 
3636 EL ZORRO 
3603 ESPINILLO 
3630 ESPINILLO 
3636 ESQUINITAS 
3606 ESTANCIA EL CIERVO 
3610 ESTANCIA LAS HORQUETAS 
3626 ESTANISLAO DEL CAMPO 
3601 ESTERITO 
3608 ESTERO GRANDE 
3608 ESTERO PATIÑO 
3634 EX FORTIN SOLA 
3634 EX POSTA GENERAL LAVALLE 
3636 FLORENCIO SANCHEZ 
3611 FLORENTINO AMEGHINO 
3600 FORMOSA 
3630 FORTIN CABO 1RO CHAVES 
3630 FORTIN CABO 1RO CHAVEZ 
3621 FORTIN CABO 1RO LUGONES 
3620 FORTIN FONTANA 
3601 FORTIN GALPON 
3630 FORTIN GUEMES 
3630 FORTIN LA SOLEDAD 
3634 FORTIN MEDIA LUNA 
3630 FORTIN PILCOMAYO 
3621 FORTIN SARGENTO 1RO LEYES 
3636 FRANCISCO NARCISO DE LAPRIDA 
3601 FRAY MAMERTO ESQUIU 
3613 FRONTERA 
3626 GABRIELA MISTRAL 
3611 GARCETE CUE 
3606 GENDARME VIVIANO GARCETE 
3632 GENERAL FRANCISCO B BOSCH 
3615 GENERAL JULIO DE VEDIA 
3615 GENERAL MANUEL BELGRANO 
3636 GENERAL MOSCONI 
3603 GENERAL PABLO RICCHIERI 
3611 GOBERNADOR LUNA OLMOS 
3636 GOBERNADOR YALUR 
3526 GRAL IGNACIO H FOTHERINGHAM 
3526 GRAL LUCIO V MANSILLA 
3604 GRAN GUARDIA 
3636 GUADALCAZAR 
3600 GUAYCOLEC 
3626 HERMINDO BONAS 
3601 HERRADURA 
3603 HIPOLITO VIEYTES 
3600 HOSPITAL RURAL 
3624 IBARRETA 
3636 ING GUILLERMO N JUAREZ 
3636 INGENIERO ENRIQUE H FAURE 
3600 ISLA 9 DE JULIO 
3611 ISLA APANDO 
3611 ISLA CARAYA 
3610 ISLA DE PUEN 
3610 ISLA GRAL BELGRANO 
3600 ISLA OCA 
3601 ISLA PAYAGUA 
3606 ISLA TOLDO 
3630 ISLETA 
3601 ITUZAINGO 
3634 JOAQUIN V GONZALEZ 
3620 JOSE CANCIO 
3606 JOSE HERNANDEZ 
3634 JOSE MANUEL ESTRADA 
3632 JUAN G BAZAN 
3626 JUAN JOSE PASO 
3615 JULIO CUE 
3526 KILOMETRO 100 
3606 KILOMETRO 109 
3608 KILOMETRO 128 
3526 KILOMETRO 139 
3603 KILOMETRO 142 
3630 KILOMETRO 15 
3606 KILOMETRO 1695 
3632 KILOMETRO 1695 
3628 KILOMETRO 1769 
3608 KILOMETRO 1895 
3603 KILOMETRO 193 
3603 KILOMETRO 213 
3621 KILOMETRO 224 
3603 KILOMETRO 232 
3511 KILOMETRO 254 
3626 KILOMETRO 503 
3630 KILOMETRO 525 
3630 KILOMETRO 642 
3630 KILOMETRO 642 NAV R BERMEJO 
3606 LA BLANCA 
3601 LA CHINA 
3600 LA COLONIA 
3601 LA ESPERANZA 
3606 LA ESPERANZA 
3636 LA FLORENCIA 
3600 LA FLORIDA 
3613 LA FRONTERA 
3624 LA INMACULADA 
3636 LA JUNTA 
3634 LA LIBERTAD 
3606 LA LOMA 
3601 LA LUCRECIA 
3634 LA MANIJA 
3634 LA MEDIA LUNA 
3634 LA NOBLEZA 
3636 LA PALMA SOLA 
3634 LA PALMITA 
3628 LA PALOMA 
3601 LA PASION 
3601 LA PICADITA 
3634 LA PRIMAVERA 
3634 LA REPRESA 
3606 LA SIRENA 
3630 LA SOLEDAD 
3615 LA URBANA 
3613 LAGUNA BLANCA 
3611 LAGUNA GALLO 
3613 LAGUNA INES 
3608 LAGUNA MURUA 
3611 LAGUNA NAICK NECK 
3634 LAGUNA YEMA 
3634 LAMADRID 
3634 LAS AVISPAS 
3634 LAS BOLIVIANAS 
3603 LAS CAÑITAS 
3636 LAS CAÑITAS 
3626 LAS CHOYAS 
3630 LAS DELICIAS 
3621 LAS LOLAS 
3630 LAS LOMITAS 
3626 LAS MOCHAS 
3630 LAS SALADAS 
3636 LAS TRES MARIAS 
3624 LAZO QUEMADO 
3624 LEGUA A 
3626 LOMA CLAVEL 
3610 LOMA HERMOSA 
3606 LOMA SENES 
3615 LOMA ZAPATU 
3615 LORO CUE 
3630 LOS BALDES 
3636 LOS CHAGUANCOS 
3632 LOS CHIRIGUANOS 
3601 LOS CLAVELES 
3630 LOS CLAVELES 
3628 LOS ESTEROS 
3634 LOS GALPONES 
3626 LOS INMIGRANTES 
3634 LOS NIDOS 
3604 LOS PILAGAS 
3634 LOS POCITOS 
3630 LOS SUSPIROS 
3630 LOS TRES REYES 
3600 LOTE 4 
3636 LOTE NRO 8 
3611 LUCERO CUE 
3624 MAESTRA BLANCA GOMEZ 
3621 MAESTRO FERMIN BAEZ 
3613 MARCA M 
3636 MARIA CRISTINA 
3604 MARIANO BOEDO 
3632 MATIAS GULACSI 
3601 MAYOR EDMUNDO V VILLAFAÑE 
3620 MAYOR MARCELO T ROJAS 
3634 MEDIA LUNA 
3636 MEDIA LUNA 
3601 MERCEDES CUE 
3634 MIGUEL CANE 
3634 MISION EL CARMEN 
3636 MISION EL QUEBRACHO 
3634 MISION EVANGELICA LAG YACARE 
3615 MISION TACAAGLE 
3636 MISTOL MARCADO 
3600 MOJON DE FIERRO 
3606 MONSEÑOR DE ANDREA 
3600 MONTE AGUDO 
3611 MONTE CLARO 
3600 MONTE LINDO 
3601 MONTE LINDO  CNIA PASTORIL 
3600 MONTEAGUDO 
3620 NICORA 
3620 NUEVA ITALIA 
3526 NUEVO PILCOMAYO 
3630 NUEVO PILCOMAYO 
3526 OLEGARIO VICTOR ANDRADE 
3630 OLEGARIO VICTOR ANDRADE 
3611 PALMA SOLA 
3636 PALMA SOLA 
3606 PALMAR CHICO 
3636 PALMAR LARGO 
3636 PALMARCITO 
3608 PALO SANTO 
3606 PARA TODO 
3610 PARQUE NACIONAL 
3630 PASO DE LOS TOBAS 
3628 PASO DE NAITE 
3630 PASO LA CRUZ 
3630 PASO NALTE 
3626 PATO MARCADO 
3630 PAVAO 
3636 PESCADO NEGRO 
3611 PIGO 
3606 PILAGA III 
3606 PIRANE 
3634 PONCHO QUEMADO 
3626 PORTEÑO VIEJO 
3615 PORTON NEGRO 
3632 POSTA CAMBIO A ZALAZAR 
3634 POSTA LENCINA 
3628 POSTA SAN MARTIN 1 
3621 POSTA SAN MARTIN 2 
3630 POSTA SANTA FE 
3630 POSTA SARGENTO CABRAL 
3526 POTRERO DE LOS CABALLOS 
3608 POTRERO NORTE 
3636 POZO DE LA YEGUA 
3634 POZO DE LAS BOTIJAS 
3630 POZO DE LAS GARZAS 
3630 POZO DE LOS CHANCHOS 
3636 POZO DE LOS CHANCHOS 
3634 POZO DE MAZA 
3630 POZO DE NAVAGAN 
3634 POZO DE PIEDRA 
3634 POZO DEL CUCHILLO 
3634 POZO DEL LEON 
3636 POZO DEL MAZA 
3632 POZO DEL MORTERO 
3628 POZO DEL TIGRE 
3630 POZO EL LECHERON 
3630 POZO HONDO 
3630 POZO LA CHINA 
3630 POZO LA NEGRA 
3628 POZO VERDE 
3636 POZO VERDE  ING G N JUAREZ 
3600 PQUE BOT FORESTAL L TORTORELLI 
3611 PRESIDENTE AVELLANEDA 
3601 PRESIDENTE YRIGOYEN 
3610 PRIMAVERA 
3613 PRIMERA JUNTA 
3600 PUERTO DALMACIA 
3636 PUERTO IRIGOYEN 
3611 PUERTO PILCOMAYO 
3630 PUERTO RAMONA 
3615 PUERTO SAN CARLOS 
3630 PUESTO AGUARA 
3630 PUNTA DE AGUA 
3610 PUNTA GUIA 
3611 PUNTA PORA 
3630 QUEBRACHO MARCADO 
3603 RACEDO ESCOBAR 
3626 RANERO CUE 
3630 REDUCCION CACIQUE COQUENA 
3634 RESERVA NATURAL FORMOSA 
3611 RIACHO HE HE 
3601 RIACHO LINDO 
3634 RIACHO LINDO 
3610 RIACHO NEGRO 
3601 RIACHO RAMIREZ 
3636 RICARDO GUIRALDES 
3620 RINCON FLORIDO 
3608 RINCON ÑANDU 
3606 RINCON ÑARO 
3630 RIO CUE 
3634 RIO MUERTO 
3611 RODEO TAPITI 
3611 ROZADITO 
3620 SALADILLO 
3620 SALADO 
3611 SALVACION 
3601 SAN ANTONIO 
3611 SAN ANTONIO 
3634 SAN ANTONIO 
3606 SAN CAMILO 
3601 SAN CAYETANO 
3601 SAN FRANCISCO DE LAISHI 
3604 SAN HILARIO 
3630 SAN ISIDRO 
3634 SAN ISIDRO 
3636 SAN ISIDRO 
3606 SAN JACINTO 
3611 SAN JUAN 
3626 SAN LORENZO 
3630 SAN MARTIN 1 
3621 SAN MARTIN 2 
3630 SAN MIGUEL 
3630 SAN RAMON 
3606 SAN SIMON 
3600 SANTA CATALINA 
3611 SANTA ISABEL 
3601 SANTA MARIA 
3630 SANTA ROSA 
3636 SANTA TERESA 
3630 SARGENTO AGRAMONTE 
3601 SARGENTO CABRAL 
3626 SATURNINO SEGUROLA 
3613 SEGUNDA PUNTA 
3636 SELVA MARIA 
3626 SGTO AYUDANTE V SANABRIA 
3611 SGTO MAYOR BERNARDO AGUILA 
3613 SIETE PALMAS 
3610 SOL DE MAYO 
3636 SOLDADO ALBERTO VILLALBA 
3624 SOLDADO DANTE SALVATIERRA 
3603 SOLDADO EDMUNDO SOSA 
3630 SOLDADO ERMINDO LUNA 
3615 SOLDADO HERIBERTO AVALOS 
3624 SOLDADO ISMAEL SANCHEZ 
3630 SOLDADO MARCELINO TORALES 
3620 SOLDADO RAMON A ARRIETA 
3601 SOLDADO TOMAS SANCHEZ 
3636 SOMBRERO NEGRO 
3624 SUBTENIENTE PERIN 
3615 SUBTTE RICARDO E MASAFERRO 
3630 SUIPACHA 
3634 SUMAYEN 
3601 TATANE 
3630 TATU PIRE 
3622 TENIENTE BROWN 
3600 TIMBO PORA 
3630 TOMAS GODOY CRUZ 
3611 TORO PASO 
3626 TRANSITO CUE 
3601 TRES LAGUNAS 
3611 TRES LAGUNAS 
3620 TRES LAGUNAS 
3600 TRES MARIAS 
3601 TRES MOJONES 
3601 TRES POCITOS 
3626 TRES POZOS 
3634 TRES POZOS 
3615 TTE CNEL GASPAR CAMPOS 
3630 TTE CNEL GASPAR CAMPOS 
3611 TTE GRAL JUAN C SANCHEZ 
3636 TTE GRAL ROSENDO N FRA 
3621 URBANA VIEJA 
3636 VACA PERDIDA 
3624 VILLA ADELAIDA 
3603 VILLA DOS TRECE 
3600 VILLA EMILIA 
3526 VILLA ESCOLAR 
3621 VILLA GENERAL GUEMES 
3628 VILLA GENERAL URQUIZA 
3615 VILLA GRAL MANUEL BELGRANO 
3615 VILLA HERMOSA 
3611 VILLA LUCERO 
3624 VILLA MERCEDES 
3615 VILLA REAL 
3610 VIRASOL 
3620 YUNCA 
3606 ZORRILLA CUE 
