CP CIUDAD
5470 ABRA VERDE 
5301 AGUA BLANCA 
5471 AGUA BLANCA 
5275 AGUA COLORADA 
5383 AGUA COLORADA 
5475 AGUA DE LA PIEDRA 
5470 AGUA DE PIEDRA 
5301 AGUADA 
5385 AGUADITA 
5473 AGUAYO 
5361 AICUÑA 
5310 AIMOGASTA 
5385 ALCAZAR 
5473 ALGARROBO GRANDE 
5325 ALPASINCHE 
5274 ALTILLO DEL MEDIO 
5470 ALTO BAYO 
5361 ALTO CARRIZAL 
5359 ALTO JAGUEL 
5386 AMANA 
5475 AMBIL 
5300 AMILGANCHO 
5301 AMINGA 
5300 AMPATA 
5329 AMUSCHINA 
5301 ANCHICO 
5361 ANCHUMBIL 
5329 ANDOLUCAS 
5363 ANGUINAN 
5361 ANGULOS 
5301 ANILLACO 
5303 ANJULLON 
5361 ANTINACO 
5311 ARAUCO 
5385 ATILES 
5473 BAJO CORRAL DE ISAAC 
5386 BAJO DE GALLO 
5383 BAJO GRANDE 
5300 BAJO HONDO 
5473 BAJO HONDO 
5359 BAJO JAGUEL 
5473 BALDE DEL QUEBRACHO 
5274 BALDE SALADO 
5383 BALDE SALADO 
5386 BALDE SAN ISIDRO 
5276 BALDES DE PACHECO 
5310 BAÑADOS DEL PANTANO 
5351 BANDA FLORIDA 
5474 BARRANQUITAS 
5361 BARRIO DE GALLI 
5470 BAYO MUERTO 
5300 BAZAN 
5381 BELLA VISTA 
5359 BOCA DE LA QUEBRADA 
5359 BUENA VISTA 
5367 CACHIYUYAL 
5361 CAMPANAS 
5301 CAMPO TRES POZOS 
5470 CAÑADA HONDA 
5471 CAÑADA VERDE 
5327 CAPIHUAS 
5306 CARRIZAL 
5361 CARRIZAL 
5300 CARRIZAL ESTACION FCGB 
5361 CARRIZALILLO 
5385 CARRIZALILLO 
5359 CASA PINTADA 
5385 CASAGATE 
5385 CASANGATE 
5471 CASAS VIEJAS 
5276 CASTRO BARROS 
5374 CATINZACO 
5374 CATINZACO EMBARCADERO FCGB 
5275 CATUNA 
5300 CEBOLLAR 
5327 CERRO NEGRO 
5380 CHAMICAL 
5276 CHAÑAR 
5361 CHAÑARMUYO 
5327 CHAUPIHUASI 
5475 CHELCOS 
5470 CHEPES 
5470 CHEPES VIEJOS 
5385 CHILA 
5360 CHILECITO 
5385 CHIMENEA 
5380 CHULO 
5300 CHUMBICHA 
5301 CHUQUIS 
5383 CISCO 
5380 COLONIA ALFREDO 
5275 COLONIA ORTIZ DE OCAMPO 
5272 COMANDANTE LEAL 
5327 CORDOBITA 
5471 CORRAL DE ISAAC 
5381 CORTADERAS 
5474 CORTADERAS EMBARCADERO FCGB 
5274 CUATRO ESQUINAS 
5473 CUATRO ESQUINAS 
5386 CUEVA DEL CHACHO 
5329 CUIPAN 
5474 DESIDERIO TELLO 
5275 DIQUE DE ANZULON 
5274 DIQUE LOS SAUCES 
5300 DIQUE LOS SAUCES 
5359 DISTRITO PUEBLO 
5473 EL ABRA 
5355 EL ALTILLO 
5383 EL ALTO 
5470 EL ALTO 
5471 EL BALDE 
5385 EL BARRANCO 
5470 EL BARREAL 
5301 EL BARRIAL 
5471 EL BARRIAL 
5301 EL BAYITO 
5276 EL BORDO 
5717 EL CALDEN 
5300 EL CANTADERO 
5475 EL CARRIZAL 
5475 EL CARRIZAL 
5385 EL CARRIZAL TAMA 
5474 EL CATORCE 
5475 EL CERCO 
5386 EL CHIFLON 
5361 EL CHOCOY 
5361 EL CHUSCHIN 
5276 EL CHUSCO 
5275 EL CIENAGO 
5470 EL CINCUENTA 
5355 EL CONDADO 
5274 EL CONSUELO 
5470 EL DIVISADERO 
5300 EL DURAZNILLO 
5301 EL ESCONDIDO 
5301 EL ESTANQUITO 
5274 EL FRAILE 
5351 EL FUERTE 
5380 EL GARABATO 
5357 EL HORNO 
5301 EL HUACO 
5365 EL JUMEAL 
5272 EL MEDANITO 
5263 EL MEDANO 
5381 EL MOLLAR 
5350 EL MOLLE 
5361 EL PEDREGAL 
5300 EL PLUMERILLO 
5385 EL PORTEZUELO 
5361 EL POTRERILLO 
5385 EL POTRERILLO 
5475 EL POTRERILLO 
5475 EL POTRERILLO R V PEÑALOZA 
5385 EL POTRERO 
5327 EL PUEBLITO 
5385 EL PUESTO 
5383 EL QUEBRACHAL 
5301 EL QUEBRACHO 
5383 EL QUEBRACHO 
5380 EL QUEMADO 
5475 EL QUEMADO 
5385 EL RETAMAL 
5380 EL RETAMO 
5325 EL RETIRO 
5471 EL RODEO 
5263 EL ROSARIO 
5304 EL TALA 
5471 EL TALA 
5473 EL VALDECITO 
5301 EL VALLE 
5360 EL VALLECITO 
5275 EL VERDE 
5353 EL ZAPALLAR 
5263 ESPERANZA DE LOS CERRILLOS 
5380 ESQUINA DEL NORTE 
5383 ESQUINA DEL SUD 
5275 ESQUINA GRANDE 
5300 ESTACION 69 
5313 ESTACION MAZAN 
5361 ESTANCIA DE MAIZ 
5385 FALDA DE CITAN 
5365 FAMATINA 
5300 FLAMENCO 
5275 FRANCISCO ORTIZ DE OCAMPO 
5380 GOBERNADOR GORDILLO 
5367 GUACHIN 
5353 GUANDACOL 
5386 GUAYAPA 
5301 HUACO 
5385 HUAJA 
5274 HUNQUILLAL 
5381 ILIAR 
5471 ILISCO 
5471 ILLISCA 
5301 ISMIANGO 
5359 JAGUE 
5300 JESUS MARIA 
5272 KILOMETRO 619 
5276 KILOMETRO 645 
5275 KILOMETRO 682 
5717 KILOMETRO 732 
5300 KILOMETRO 861 
5300 KILOMETRO 875 
5313 KILOMETRO 891 
5313 KILOMETRO 921 
5470 LA AGUADA 
5275 LA AGUADITA 
5385 LA AGUADITA 
5473 LA AMERICA 
5301 LA ANTIGUA 
5359 LA ARMONIA 
5359 LA BANDA 
5365 LA BANDA 
5301 LA BUENA ESTRELLA 
5300 LA BUENA SUERTE 
5471 LA CALERA 
5471 LA CALLANA 
5470 LA CARRIZANA 
5473 LA CHILCA 
5383 LA CHIMENEA 
5350 LA CIENAGA 
5350 LA CIENAGA 
5381 LA CIENAGA 
5470 LA CONSULTA 
5361 LA CUADRA 
5475 LA DORA 
5473 LA ENVIDIA 
5471 LA ESCONDIDA 
5300 LA ESPERANZA 
5471 LA ESQUINA 
5473 LA ESQUINA 
5300 LA FLOR 
5276 LA FLORIDA 
5361 LA HIGUERA 
5383 LA HUERTA 
5474 LA IGUALDAD 
5380 LA INVERNADA 
5274 LA ISLA 
5471 LA JARILLA 
