CP CIUDAD
3206 COLONIA FLORES 
3191 COLONIA FONTANINI 
3228 COLONIA FRAZER 
3229 COLONIA FREITAS 
2824 COLONIA GDOR BASAVILBASO 
3201 COLONIA GENERAL ROCA 
3263 COLONIA GRAL URQUIZA 
3114 COLONIA GRAPSCHENTAL 
3206 COLONIA GUALEGUAYCITO 
3252 COLONIA GUIBURG 
3216 COLONIA HEBREA 
3129 COLONIA HERNANDARIAS 
3138 COLONIA HIGUERA 
3265 COLONIA HOCKER 
3281 COLONIA HUGHES 
3246 COLONIA IDA 
2824 COLONIA ITALIANA 
3181 COLONIA JORGE FINK 
3206 COLONIA LA ARGENTINA 
3216 COLONIA LA ARMONIA 
3254 COLONIA LA BLANQUITA 
3190 COLONIA LA DELIA 
3216 COLONIA LA ESPERANZA 
3136 COLONIA LA GAMA 
3204 COLONIA LA GLORIA 
3158 COLONIA LA LLAVE 
3185 COLONIA LA MARTA 
3208 COLONIA LA MATILDE 
3287 COLONIA LA MATILDE 
3216 COLONIA LA MORA 
3254 COLONIA LA MORENITA 
3254 COLONIA LA PAMPA 
3206 COLONIA LA PAZ 
3137 COLONIA LA PROVIDENCIA 
3216 COLONIA LA QUINTA 
3252 COLONIA LA ROSADA 
3206 COLONIA LAMARCA 
3190 COLONIA LAS GAMAS 
3267 COLONIA LAS PEPAS 
3244 COLONIA LEVEN 
3112 COLONIA LOMA NEGRA 
3218 COLONIA LOPEZ 
3200 COLONIA LOS SAUCES 
3261 COLONIA LUCA 
3170 COLONIA LUCIENVILLE 
3248 COLONIA LUCRECIA 
3283 COLONIA MABRAGAÑA 
3114 COLONIA MARIA LUISA 
3190 COLONIA MAXIMO CASTRO 
3116 COLONIA MEROU 
3246 COLONIA MIGUEL 
3170 COLONIA N 1 
3170 COLONIA N 2 
3170 COLONIA N 3 
3170 COLONIA N 4 
3201 COLONIA NAVARRO 
3118 COLONIA NUEVA 
3218 COLONIA NUEVA ALEMANIA 
2828 COLONIA NUEVA MONTEVIDEO 
3265 COLONIA NUEVA NORTE 
3267 COLONIA NUEVA SAN MIGUEL 
3265 COLONIA NUEVA SUR 
3281 COLONIA NUEVA SUR 
3228 COLONIA OFICIAL N 1 LA FLORIDA 
3190 COLONIA OFICIAL N 11 
3191 COLONIA OFICIAL N 13 
3191 COLONIA OFICIAL N 14 
3190 COLONIA OFICIAL N 3 
3134 COLONIA OFICIAL N 4 
3216 COLONIA OFICIAL N 5 
3261 COLONIA OFICIAL N 6 
3138 COLONIA OUGRIE 
3101 COLONIA PALMAR 
3272 COLONIA PEREIRA 
3260 COLONIA PERFECCION 
3246 COLONIA PERLIZA 
3114 COLONIA REFFINO 
3123 COLONIA RIVADAVIA 
3164 COLONIA RIVAS 
3287 COLONIA SAENZ VALIENTE 
3246 COLONIA SAGASTUME 
3212 COLONIA SAN ANTONIO 
3269 COLONIA SAN ANTONIO 
3212 COLONIA SAN BONIFACIO 
3263 COLONIA SAN CIPRIANO 
3254 COLONIA SAN ERNESTO 
3283 COLONIA SAN FRANCISCO 
3267 COLONIA SAN IGNACIO 
3252 COLONIA SAN JORGE 
3263 COLONIA SAN JORGE 
3218 COLONIA SAN JOSE 
3123 COLONIA SAN JUAN 
3181 COLONIA SAN LORENZO 
3246 COLONIA SAN MANUEL 
3113 COLONIA SAN MARTIN 
3265 COLONIA SAN MIGUEL 
3229 COLONIA SAN RAMON 
3252 COLONIA SANDOVAL 
3261 COLONIA SANTA ANA 
3269 COLONIA SANTA ELENA 
3206 COLONIA SANTA ELOISA 
3229 COLONIA SANTA ELVIRA 
3133 COLONIA SANTA LUISA 
3267 COLONIA SANTA ROSA 
3263 COLONIA SANTA TERESITA 
3261 COLONIA SAUCE 
3246 COLONIA SONENFELD 
2820 COLONIA STAUWER 
3265 COLONIA TRES DE FEBRERO 
3185 COLONIA TUNAS 
3260 COLONIA UBAJAY 
3267 COLONIA VAZQUEZ 
3252 COLONIA VELEZ 
3228 COLONIA VILLA LIBERTAD 
3241 COLONIA VILLAGUAYCITO 
3142 COLONIA VIRARO 
3201 COLONIA YERUA 
3260 CONCEPCION DEL URUGUAY 
3200 CONCORDIA 
3188 CONSCRIPTO BERNARDI 
2823 COOPERATIVA BRAZO LARGO 
3228 COOPERATIVA GRAL SAN MARTIN 
3151 CORRALES 
3100 CORRALES NUEVOS 
3187 CORREA 
3155 COSTA DEL NOGOYA 
3138 COSTA DEL PAYTICU 
3101 COSTA GRANDE 
3101 COSTA GRANDE DOLL 
2826 COSTA SAN ANTONIO 
2821 COSTA URUGUAY NORTE 
2821 COSTA URUGUAY SUR 
3116 CRESPO 
3118 CRESPO NORTE 
3151 CRUCESITAS 3 SECCION 
3109 CRUCESITAS 7 SECCION 
3177 CRUCESITAS 8 SECCION 
3150 CRUCESITAS URQUIZA 
3150 CUARTO DISTRITO 
2840 CUATRO BOCAS 
3174 CUATRO BOCAS 
3185 CUATRO BOCAS 
2820 CUATRO BOCAS PARAJE 
2841 CUATRO MANOS 
2840 CUCHILLA 
2852 CUCHILLA REDONDA 
3201 CUEVA DEL TIGRE 
3261 CUPALEN 
3113 CURTIEMBRE 
3240 CURUPI 
3190 CURUZU CHALI 
3246 DESPARRAMADOS 
3125 DESTACAMENTO GENERAL GUEMES 
3105 DIAMANTE 
3180 DIEGO LOPEZ 
3177 DIST RAICES AL NORTE 
3177 DIST RAICES AL SUD 
3150 DISTRITO EL SAUCE 
3107 DISTRITO ESPINILLO 
3118 DISTRITO TALA 
2824 DOCTOR EUGENIO MUÑOZ 
3101 DOCTOR GARCIA 
3164 DON CRISTOBAL 
3150 DON CRISTOBAL 1 SECCION 
3162 DON CRISTOBAL 2 SECCION 
3144 DON GONZALO 
3212 DON ROBERTO 
2854 DOS HERMANAS 
3177 DURAZNO 
3246 EBEN HOROSCHA 
3281 EJIDO COLON 
3105 EJIDO DIAMANTE 
3190 EJIDO SUD 
3216 EL AVESTRUZ 
3283 EL BRILLANTE 
3190 EL CARMEN 
3174 EL CHAJA 
3188 EL CIMARRON 
3192 EL COLORADO 
3142 EL CORCOVADO 
3190 EL DIECISIETE 
3212 EL DURAZNAL 
3183 EL EMBALSADO 
2846 EL EMPALME PARAJE 
3180 EL GATO 
3191 EL GAUCHO 
3144 EL GRAMIYAL 
3212 EL GUALEGUAY 
3201 EL MARTILLO 
2820 EL NUEVO RINCON 
3212 EL PAGO APEADERO FCGU 
3122 EL PALENQUE 
3132 EL PINGO 
2821 EL POTRERO 
3151 EL PUEBLITO 
3192 EL QUEBRACHO 
3109 EL RAMBLON 
3212 EL REDOMON 
3212 EL REFUGIO 
2840 EL REMANCE 
3191 EL ROSARIO 
3191 EL SARANDI 
2823 EL SAUCE 
3137 EL SOLAR 
3117 EL TALLER 
3150 EL TROPEZON 
3201 EMBARCADERO FERRARI 
2846 EMPALME HOLT 
3240 EMPALME NEILD 
3118 ENRIQUE BERDUC 
2852 ENRIQUE CARBO 
2828 ESCRIÑA 
3114 ESCUELA ALBERDI 
3116 ESPINILLO NORTE 
3114 ESTABLECIMIENTO EL CARMEN 
3114 ESTABLECIMIENTO EL CIMARRON 
3118 ESTABLECIMIENTO EL TALA 
3287 ESTABLECIMIENTO LA CALERA 
3114 ESTABLECIMIENTO LA ESPERANZA 
3114 ESTABLECIMIENTO LAS MARGARITAS 
3287 ESTABLECIMIENTO LOS MONIGOTES 
3155 ESTABLECIMIENTO PUNTA ALTA 
3177 ESTABLECIMIENTO SAN EDUARDO 
3177 ESTABLECIMIENTO SAN EUSEBIO 
3177 ESTABLECIMIENTO SAN FRANCISCO 
2823 ESTABLECIMIENTO SAN MARTIN 
3191 ESTACAS 
3188 ESTACION ALCARAZ 
3114 ESTACION GENERAL RACEDO 
3241 ESTACION RAICES 
3206 ESTACION SANTA ANA 
3176 ESTACION SOLA 
3248 ESTACION URQUIZA 
3260 ESTACION URUGUAY 
3214 ESTACION YERUA 
3272 ESTANCIA BELLA VISTA 
3272 ESTANCIA CNIA LA PRIMAVERA 
3272 ESTANCIA CNIA SANTA ELENA 
3272 ESTANCIA CNIA STA TERESA 
3272 ESTANCIA COLONIA EL OMBU 
3272 ESTANCIA COLONIA EL TOROPI 
3272 ESTANCIA COLONIA LA TAPERA 
3272 ESTANCIA COLONIA PERIBEBUY 
3272 ESTANCIA COLONIA SAN PEDRO 
3272 ESTANCIA COLONIA SANTA ELOISA 
3272 ESTANCIA COLONIA SANTA JUANA 
3272 ESTANCIA EL TOROPI 
3201 ESTANCIA GRANDE 
3206 ESTANCIA LA FLORESTA 
3138 ESTANCIA LA GAMA 
3272 ESTANCIA LOS VASCOS 
3229 ESTANCIA SALINAS 
3206 ESTANCIA SAN JOSE 
3190 ESTANCIA SAN JUAN 
3191 ESTAQUITAS 
3281 FABRICA COLON 
2824 FAUSTINO M PARERA 
3151 FEBRE 
3206 FEDERACION 
3180 FEDERAL 
2846 FERNANDEZ 
3191 FLORESTA 
3229 FLORIDA 
3183 FORTUNA 
3203 FRIGORIFICO YUQUERI 
3185 FRONTERAS 
3272 GENACITO 
2824 GENERAL ALMADA 
3101 GENERAL ALVEAR 
3216 GENERAL CAMPOS 
2843 GENERAL GALARZA 
3122 GENERAL RACEDO 
3164 GENERAL RAMIREZ 
3248 GERIBEBUY 
2828 GILBERT 
2845 GOBERNADOR ECHAGUE 
3151 GOBERNADOR FEBRE 
3177 GOBERNADOR MACIA 
2845 GOBERNADOR MANSILLA 
3174 GOBERNADOR SOLA 
3248 GOBERNADOR URQUIZA 
3191 GONZALEZ 
2841 GONZALEZ CALDERON 
3246 GRUPO ACHIRAS 
3244 GRUPO PARRERO 
2840 GUALEGUAY 
2820 GUALEGUAYCHU 
3204 GUALEGUAYCITO 
2821 GUALEYAN 
3177 GUARDAMONTE 
3206 GUAYAQUIL 
3269 HAMBIS 
3134 HASENKAMP 
3127 HERNANDARIAS 
3156 HERNANDEZ 
3272 HERRERA 
3201 HERVIDERO 
3162 HINOJAL 
3174 HIPODROMO 
2840 HOJAS ANCHAS 
2846 HOLT 
2846 IBICUY 
3246 ING MIGUEL SAJAROFF 
2852 IRAZUSTA 
3190 ISLA CURUZU CHALI 
2823 ISLA DEL IBICUY 
2805 ISLA EL DORADO 
3101 ISLA EL PILLO 
3190 ISLA LA PAZ 
3100 ISLA LYNCH 
3287 ISLA SAN JOSE 
3190 ISLAS ALCARAZ 
2846 ISLAS DE LAS LECHIGUANAS 
3164 ISLETAS 
3164 ISLETAS NORTE 
3204 ISTHILART 
3181 JORGE FINK 
3201 JUAN B MONTI 
3285 JUAN JORGE 
3254 JUBILEO 
3153 KILMETRO 165 
3260 KILOMETRO 108 
3203 KILOMETRO 11 
3260 KILOMETRO 112 
3280 KILOMETRO 114 
3260 KILOMETRO 115 
3132 KILOMETRO 116 
3118 KILOMETRO 131 
3118 KILOMETRO 147 
3151 KILOMETRO 148 
3142 KILOMETRO 160 
3174 KILOMETRO 180 
3176 KILOMETRO 183 
3174 KILOMETRO 189 
3174 KILOMETRO 192 
3177 KILOMETRO 200 
3172 KILOMETRO 208 
3174 KILOMETRO 220 
3170 KILOMETRO 231 
3203 KILOMETRO 24 
3272 KILOMETRO 242 
3272 KILOMETRO 244 
3177 KILOMETRO 25 
3272 KILOMETRO 253 
3263 KILOMETRO 268 
3261 KILOMETRO 270 
3240 KILOMETRO 279 
3114 KILOMETRO 28 
3263 KILOMETRO 283 
3240 KILOMETRO 284 
3240 KILOMETRO 285 
3240 KILOMETRO 288 
2841 KILOMETRO 290 
3263 KILOMETRO 293 
2841 KILOMETRO 303 
3265 KILOMETRO 305 
2840 KILOMETRO 306 
3252 KILOMETRO 306 
3280 KILOMETRO 310 
2820 KILOMETRO 311 
3269 KILOMETRO 311 
3200 KILOMETRO 32 
3280 KILOMETRO 322 
3280 KILOMETRO 324 
3254 KILOMETRO 325 
3212 KILOMETRO 329 
3203 KILOMETRO 33 
3212 KILOMETRO 333 
3280 KILOMETRO 336 
3269 KILOMETRO 337 
2848 KILOMETRO 340 
3200 KILOMETRO 342 
3216 KILOMETRO 343 
3212 KILOMETRO 344 
3269 KILOMETRO 344 
3200 KILOMETRO 347 
3218 KILOMETRO 353 
3216 KILOMETRO 355 
2848 KILOMETRO 361 
3204 KILOMETRO 37 
3214 KILOMETRO 373 
3214 KILOMETRO 376 
2846 KILOMETRO 389 
3116 KILOMETRO 43 
3204 KILOMETRO 44 
3116 KILOMETRO 45 
3287 KILOMETRO 45 
3206 KILOMETRO 47 
3280 KILOMETRO 49 
3287 KILOMETRO 50 
3206 KILOMETRO 51 
3285 KILOMETRO 56 
3201 KILOMETRO 6 
3228 KILOMETRO 84 
3285 KILOMETRO 86 
3280 KILOMETRO 88 
3285 KILOMETRO 89 
3283 KILOMETRO 99 
3212 LA ALICIA 
3244 LA AMIGUITA 
2846 LA ARGENTINA 
3113 LA BALSA 
3113 LA BALSA PARANA 
3260 LA BARRACA 
3224 LA BLANQUEADA 
2823 LA CALERA 
3272 LA CALERA 
3246 LA CAPILLA 
3218 LA CARLOTA 
2824 LA CHICA 
3269 LA CLARITA 
3158 LA COLINA 
3134 LA COLMENA 
3212 LA COLORADA 
3150 LA CORVINA 
2852 LA COSTA 
3212 LA CRIOLLA 
2823 LA CUADRA 
3142 LA DILIGENCIA 
3212 LA EMILIA 
3144 LA ENCIERRA 
2826 LA ESCONDIDA 
3187 LA ESMERALDA 
3254 LA ESTRELLA 
3158 LA FAVORITA 
3151 LA FLORENCIA 
2824 LA FLORIDA 
3228 LA FRATERNIDAD Y SANTA JUANA 
3260 LA GOYA 
3212 LA GRANJA 
3183 LA HIERRA 
3150 LA ILUSION 
3212 LA INVERNADA 
3244 LA JOYA 
3134 LA JULIANA 
2820 LA LATA 
3158 LA LLAVE 
3151 LA LOMA 
3261 LA MARIA LUISA 
3151 LA MARUJA A 
3212 LA NOBLEZA 
3212 LA ODILIA 
3174 LA OLLITA 
3254 LA PAMPA 
3190 LA PAZ 
3216 LA PERLA 
3118 LA PICADA 
3118 LA PICADA NORTE 
3212 LA QUERENCIA 
3216 LA QUINTA 
3201 LA ROSADA 
3269 LA S DIEZ CASAS 
3185 LA SELVA 
3260 LA SESTEADA 
3229 LA SOLEDAD 
3280 LA SUIZA 
3260 LA TIGRESA 
3185 LA VERBENA 
3134 LA VIRGINIA 
2820 LA ZELMIRA 
3183 LAGUNA BENITEZ 
3155 LAGUNA DEL PESCADO 
3241 LAGUNA LARGA 
3206 LAMARCA 
2841 LAMBARE 
2854 LARROQUE 
3281 LAS ACHIRAS 
2840 LAS BATEAS 
3228 LAS CATORCE 
2841 LAS COLAS 
3254 LAS COLONIAS 
3101 LAS CUEVAS 
3136 LAS GARZAS 
3174 LAS GUACHAS 
3187 LAS LAGUNAS 
3191 LAS LAGUNAS 
2828 LAS MASITAS 
2854 LAS MERCEDES 
3272 LAS MERCEDES 
3216 LAS MOCHAS 
3244 LAS MOSCAS 
3191 LAS MULITAS 
3240 LAS PAJITAS 
3206 LAS PEÑAS 
2828 LAS ROSAS 
3201 LAS TEJAS 
3191 LAS TOSCAS 
3111 LAS TUNAS 
3150 LAURENCENA 
2841 LAZO 
3200 LESCA 
3244 LIBAROS 
2846 LIBERTADOR GRAL SAN MARTIN 
3103 LIBERTADOR SAN MARTIN 
3281 LIEBIG 
3244 LINEA 19 
3244 LINEA 20 
3170 LINEA 24 
3170 LINEA 25 
3244 LIONEL 
3188 LOMA LIMPIA 
3212 LOMA NEGRA 
3185 LOMAS BLANCAS 
2828 LOS AMIGOS 
3212 LOS BRILLANTES 
3116 LOS BURGOS APEADERO FCGU 
3261 LOS CEIBOS 
3212 LOS CHARRUAS 
3183 LOS CONQUISTADORES 
3101 LOS GANSOS 
3134 LOS NARANJOS 
3241 LOS OMBUES 
3158 LOS PARAISOS 
3228 LOS PARAISOS 
3200 LOS SAUER 
3158 LUCAS GONZALEZ 
3216 LUCAS NORESTE 
3241 LUCAS NORTE 
3241 LUCAS SUR 1RA SECCION 
3240 LUCAS SUR 2DA SECCION 
2828 LUCIENVILLE 1 
2828 LUCIENVILLE 2 
2828 LUCIENVILLE 3 
2828 LUCIENVILLE 4 
3244 MAC DOUGALL 
3187 MAC KELLER 
3191 MANANTIALES 
3228 MANDISOVI 
3248 MANGRULLO 
3133 MARIA GRANDE 
3111 MARIA GRANDE PRIMERA 
3133 MARIA GRANDE SEGUNDA 
3191 MARTINETTI 
3285 MARTINIANO LEGUIZAMON 
3216 MAURICIO RIBOLE 
2846 MAZARUCA 
2848 MEDANOS 
3187 MESA 
3246 MIGUEL J PERLIZA 
3191 MIRA MONTE 
3241 MOJONES NORTE 
3241 MOJONES SUR PRIMERO 
3241 MOJONES SUR SEGUNDO 
3174 MOLINO BOB 
3101 MOLINO DOLL 
3206 MONTE CHICO 
2840 MONTE REDONDO 
3228 MONTE VERDE 
3191 MONTIEL 
3150 MONTOYA 
3151 MONTOYA 
3122 MORENO 
3187 MULAS GRANDES 
2821 ÑANDUBAYSAL 
3272 NICOLAS HERRERA 
3150 NOGOYA 
3170 NOVIBUCO PRIMERO 
3201 NUEVA ESCOCIA 
3212 NUEVA VIZCAYA 
3190 OMBU 
3100 ORO VERDE 
3212 OSVALDO MAGNASCO 
3101 PAJA BRAVA 
3187 PAJAS BLANCAS 
3101 PAJONAL 
3262 PALACIO SAN JOSE 
2820 PALAVECINO 
3285 PALMAR 
3287 PALMAR YATAY 
3191 PALO A PIQUE 
3100 PARACAO 
3214 PARADA YUQUERI 
3240 PARAJE GUAYABO 
2805 PARAJE PALAVEROI 
3100 PARANA 
2805 PARANA BRAVO 
2846 PARANACITO 
3280 PARQUE NACIONAL EL PALMAR 
2804 PASAJE TALAVERA 
3118 PASO DE LA ARENA 
3113 PASO DE LA BALZA 
3241 PASO DE LA LAGUNA 
3240 PASO DE LA LEGUA 
3118 PASO DE LAS PIEDRAS 
3153 PASO DEL ABRA 
2846 PASO DEL CISNERO 
3212 PASO DEL GALLO 
3260 PASO DEL MOLINO 
3181 PASO DUARTE 
3192 PASO GARIBALDI 
3200 PASO MARGARIÑOS 
3190 PASO MEDINA 
3127 PASO POTRILLO 
3190 PASO PUERTO AUGUSTO 
3181 PASO SOCIEDAD 
3194 PASO TELEGRAFO 
2826 PASTOR BRITOS 
3203 PEDERMAR 
3203 PEDERNAL 
2821 PEHUAJO NORTE 
2854 PEHUAJO SUD 
2823 PERDICES 
3283 PERUCHO VERNA 
2820 PESQUERIA DIAMANTINO 
3190 PICADA BERON 
3129 PIEDRAS BLANCAS 
3190 PILOTO AVILA 
3285 POS POS 
3142 PRIMER CONGRESO 
3174 PRIMER CUARTEL 
2840 PRIMER DISTRITO 
3263 PRONUNCIAMIENTO 
3164 PUEBLITO 
3155 PUEBLITO NORTE 
3138 PUEBLO ARRUA EST ALCARAZ 
3136 PUEBLO BELLOCQ 
3125 PUEBLO BRUGO 
3269 PUEBLO CAZES 
3281 PUEBLO COLORADO 
3246 PUEBLO DOMINGUEZ 
3142 PUEBLO ELLISON 
3216 PUEBLO FERRE 
2821 PUEBLO GENERAL BELGRANO 
3123 PUEBLO GENERAL PAZ 
3281 PUEBLO LIEBIG 
3122 PUEBLO MORENO 
2820 PUEBLO NUEVO 
3170 PUEBLO NUEVO 
3174 PUEBLO PRIMERO 
3118 PUENTE CARMONA 
3265 PUENTE DE GUALEGUAYCHU 
3101 PUENTE DE LAS PENCAS 
3216 PUENTE DE LUCAS 
3111 PUENTE DEL CHAÑAR 
3101 PUENTE DEL DOLL 
2823 PUENTE ÑANCAY 
3174 PUENTE OBISPO 
2823 PUENTE PARANACITO 
2840 PUENTE PELLEGRINI 
3153 PUENTE VICTORIA 
3155 PUERTA DE CRESPO 
3127 PUERTO ALGARROBO 
3206 PUERTO ALGARROBO 
3281 PUERTO ALMIRON 
2840 PUERTO BARRILES 
3192 PUERTO CADENAS 
3261 PUERTO CAMPINCHUELO 
3280 PUERTO COLORADO 
2846 PUERTO CONSTANZA 
3113 PUERTO CURTIEMBRE 
3105 PUERTO DIAMANTE 
3155 PUERTO ESQUINA 
2846 PUERTO IBICUY 
3190 PUERTO LA ESMERALDA 
3101 PUERTO LAS CUEVAS 
3101 PUERTO LOPEZ 
3190 PUERTO MARQUEZ 
2846 PUERTO PERAZZO 
2840 PUERTO RUIZ 
2846 PUERTO SAN JUAN 
2820 PUERTO UNZUE 
3129 PUERTO VIBORAS 
3100 PUERTO VIEJO 
3260 PUERTO VIEJO 
3127 PUERTO VILLARRUEL 
3201 PUERTO YERUA 
3190 PUERTO YUNQUE 
2840 PUNTA DEL MONTE 
3181 PUNTAS DE MOREIRA 
3269 PUNTAS DEL GUALEGUAYCHU 
3280 PUNTAS DEL PALMAR 
3153 QUEBRACHITOS 
3109 QUEBRACHO 
3212 QUEBRACHO 
3100 QUINTAS AL SUD 
3153 QUINTO CUARTEL VICTORIA 
2843 QUINTO DISTRITO 
3114 RACEDO 
3246 RACHEL 
3241 RAICES OESTE 
3109 RAMBLON 
3118 RAMON A PARERA 
