CP CIUDAD
4350 CODO BAJADA 
4326 CODO POZO 
4315 CODO VIEJO 
4315 COLLERA HUIRCUNA 
4317 COLLERA HUIRI 
4208 COLLERA HURCUNA 
4324 COLLUJLIOJ 
4324 COLLUN LIOJ 
3714 COLOMBIA 
2341 COLONIA ALPINA 
3064 COLONIA ALSINA 
4332 COLONIA DORA 
3712 COLONIA EL PELIGRO 
4354 COLONIA EL SIMBOLAR 
2356 COLONIA ERMELINDA 
3740 COLONIA ESPAÑA 
2341 COLONIA GERALDINA 
4328 COLONIA ISLA 
2354 COLONIA LA VICTORIA 
2354 COLONIA MACKINLAY 
4300 COLONIA MARIA LUISA 
3740 COLONIA MEDIA 
4353 COLONIA MEDIA 
5255 COLONIA MERCEDES 
2356 COLONIA PAULA 
4356 COLONIA PAZ 
4313 COLONIA PINTO 
4353 COLONIA SAN JUAN 
2357 COLONIA SANTA ROSA AGUIRRE 
4356 COLONIA SIEGEL 
4220 COLONIA TINCO 
4302 COLONIAS 
4322 COLONIAS 
4324 CONCEPCION 
4326 CONCHAYOS 
4338 CONDOR HUASI 
4326 CONSULÑOJ 
4200 CONTRERAS ESTABLECIMIENTO 
4203 CONZO 
4189 COPO VIEJO 
4324 CORASPINO 
4336 CORO ABRA 
3760 CORONEL BARROS 
5255 CORONEL FERNANDEZ 
3712 CORONEL MANUEL LEONCIO RICO 
4201 COROPAMPA 
4317 COROPAMPA 
5250 CORRAL DE CARCOS 
5255 CORRAL DE CARCOS 
5250 CORRAL DEL REY 
5255 CORRAL DEL REY 
4350 CORRAL GRANDE 
4197 CORRAL QUEMADO 
5251 CORRALITO 
4203 CORTADERA 
5250 CORTADERAS 
4302 CORVALANES 
4322 CORVALANES 
4206 COSTA RICA 
5253 COSTA VIEJA 
4452 CRUZ BAJADA 
4350 CRUZ CHULA 
4354 CRUZ GRANDE 
4350 CRUZ LOMA 
4206 CRUZ POZO 
4326 CRUZ POZO 
3061 CUATRO BOCAS 
5250 CUCHI CORRAL 
5255 CUCHI CORRAL 
4203 CUICHICAÑA 
4301 CUQUENOS 
3749 CUQUERO 
4300 CUYOJ 
3712 DESVIO KILOMETRO 1342 
3062 DESVIO POZO DULCE 
4324 DIASPA 
4208 DIENTE DEL ARADO 
4301 DIQUE CHICO 
4301 DIQUE FIGUEROA 
4201 DIQUE LOS QUIROGA 
4233 DIVISADERO 
3741 DOBLE TERO 
3740 DOLORES 
4350 DOLORES 
4353 DOLORES 
4353 DOLORES CENTRAL 
4184 DON BARTOLO 
3064 DON PIETRO 
2356 DOÑA LORENZA 
4225 DOÑA LUISA 
3741 DONADEU 
4208 DORMIDA 
4452 DOS ARBOLES 
3740 DOS EULACIAS 
3741 DOS EULALIAS 
3740 DOS HERMANAS 
4353 DOS HERMANAS 
4350 DOS HERMANOS 
3736 DOS REPRESAS 
3749 DOS VARONES 
4184 EA LA VERDE 
3745 EL 21 
4237 EL ABRA 
5251 EL ABRA 
3712 EL AEROLITO 
3064 EL AGRICULTOR 
5250 EL AGUILA 
5255 EL AGUILA 
2354 EL AIBAL 
4322 EL AIBAL 
4354 EL AIBAL 
4356 EL AIBAL 
3740 EL AIBALITO 
4353 EL AIBALITO 
4302 EL AIBE 
4223 EL ALAMBRADO 
4300 EL ALAMBRADO 
5255 EL ALGARROBO 
4306 EL AÑIL 
5250 EL ARBOL DE PIEDRA 
5255 EL ARBOL DE PIEDRA 
3734 EL ARBOLITO 
4176 EL ARBOLITO 
5250 EL ARBOLITO 
5255 EL ARBOLITO 
4187 EL ARENAL 
2354 EL ASPIRANTE 
4178 EL BAGUAL 
4233 EL BAJO 
4324 EL BAJO 
5251 EL BAJO 
5253 EL BAJO 
4197 EL BALDE 
4197 EL BALDECITO 
4301 EL BAÑADERO 
4225 EL BARRIAL 
4300 EL BARRIAL 
4301 EL BARRIAL 
5249 EL BARRIAL 
4187 EL BOBADAL 
5255 EL BORDITO 
4300 EL BOSQUE 
4353 EL BRAGADO 
3734 EL BRAVO 
3712 EL CABURE 
5251 EL CACHI 
4238 EL CADILLO 
4189 EL CAJON 
5250 EL CAJON 
3749 EL CAMBIADO 
4184 EL CAMBIADO 
4187 EL CAMBIADO 
4356 EL CANAL 
3064 EL CANDELERO 
3062 EL CAÑON 
4201 EL CARMEN 
4238 EL CARMEN 
4300 EL CARMEN 
4317 EL CARMEN 
4351 EL CARMEN 
5255 EL CARMEN 
4302 EL CEBOLLIN 
4322 EL CEBOLLIN 
4302 EL CERCADO 
4301 EL CERRITO 
3714 EL CERRITO MONTE QUEMADO 
5251 EL CERRO 
4301 EL CHAÑAR 
5260 EL CHAÑAR 
2354 EL CHARABON 
4306 EL CHARCO 
4356 EL CHINCHILLAR 
4184 EL CHURQUI 
4225 EL CHURQUI 
4321 EL CINCUENTA 
3749 EL COLMENAR 
3741 EL COLORADO 
3749 EL CORRIDO 
4308 EL CRECE 
4300 EL CRUCE KILOMETRO 659 
3062 EL CRUCERO 
3740 EL CRUCERO 
4353 EL CRUCERO 
3765 EL CUADRADO 
5250 EL CUARENTA Y NUEVE 
4322 EL CUELLO 
4354 EL CUELLO 
4201 EL DEAN 
4317 EL DEAN 
3740 EL DESCANSO 
4353 EL DESCANSO 
2356 EL DESTINO 
4197 EL DIABLO 
4336 EL DIAMANTE 
5255 EL DIAMANTE 
5250 EL DIVISADERO 
4313 EL DORADO 
4187 EL DURAZNO 
4324 EL EMPACHADO 
4230 EL ESCONDIDO 
4338 EL FAVORITO 
3740 EL FISCO 
3741 EL FISCO 
3741 EL FISCO DE FATIMA 
4197 EL FLORIDO 
4201 EL FRAILE 
5250 EL FUERTE 
5255 EL FUERTE 
2356 EL GALPON 
4187 EL GRAMILLAR 
4197 EL GRAMILLAR 
4306 EL GUAYACAN 
3745 EL HOYO 
2357 EL HUAICO 
3062 EL JARDIN 
5250 EL JUME 
4324 EL JUNCAL 
3761 EL MALACARA 
4220 EL MANANTIAL 
4206 EL MARNE 
3760 EL MATACO 
4230 EL MILAGRO 
4301 EL MILAGRO 
3752 EL MISTOL 
5253 EL MISTOL 
4197 EL MOJON 
4206 EL MOJON 
4184 EL MOLAR 
5253 EL MOLLE 
4208 EL MULATO 
5251 EL NARANJO 
4353 EL NEGRITO 
4205 EL NERIO 
3740 EL NOVENTA 
3741 EL NOVENTA 
3740 EL OJO DE AGUA 
4302 EL OJO DE AGUA 
4322 EL OJO DE AGUA 
4301 EL OLIVAR 
3062 EL ONCE 
3749 EL OSCURO 
2354 EL OSO 
4178 EL PACARA 
3714 EL PALMAR 
3714 EL PALOMAR 
4186 EL PALOMAR 
4351 EL PALOMAR 
4300 EL PARAISO 
5255 EL PARAISO 
4184 EL PARANA 
4201 EL PERAL 
3712 EL PERSEGUIDO 
4351 EL PERTIGO 
4317 EL PERU 
5250 EL PILAR 
5255 EL PILAR 
4208 EL PINTO 
4301 EL PIRUCHO 
4238 EL PORVENIR 
4301 EL PORVENIR 
5250 EL PORVENIR 
5255 EL PORVENIR 
4197 EL POTRERO 
3743 EL PRADO 
4321 EL PUEBLITO 
5257 EL PUEBLITO 
4302 EL PUENTE 
4313 EL PUENTE 
4322 EL PUENTE 
4200 EL PUESTITO 
4238 EL PUESTITO 
4223 EL PUESTO 
5250 EL PUESTO 
4225 EL QUEBRACHAL 
4197 EL QUEMADO 
4301 EL QUEMADO 
4350 EL QUEMADO 
4234 EL QUILLIN 
4233 EL RAJO 
4197 EL REAL 
4230 EL RECREO 
4208 EL REMANSO 
4195 EL REMATE 
4223 EL RETIRO 
5251 EL RETIRO 
4184 EL RINCON 
4203 EL RINCON 
4220 EL RINCON 
4230 EL RODEO 
5251 EL RODEO 
3749 EL ROSARIO 
4197 EL ROSARIO 
4230 EL ROSARIO 
4300 EL ROSARIO 
4322 EL ROSARIO 
4353 EL ROSARIO 
4197 EL SALADILLO 
4308 EL SALADILLO 
4356 EL SALADILLO 
4231 EL SALVADOR 
4197 EL SAUCE 
4350 EL SAUCE 
5250 EL SAUCE 
5250 EL SEGUNDO 
4205 EL SEÑUELO 
3062 EL SETENTA 
3712 EL SILENCIO 
3062 EL SIMBOL 
3749 EL SIMBOL 
3474 EL SIMBOLAR 
4238 EL SIMBOLAR 
2356 EL SOLITARIO 
4233 EL TACIAL 
4203 EL TALA 
3741 EL TANQUE 
3064 EL TOBIANO 
3749 EL TRASLADO 
4328 EL TRECE 
2354 EL UCLE 
5250 EL UNCO 
5255 EL UNCO 
3736 EL URUNDAY 
3749 EL VALLE 
3749 EL VALLE DE ORIENTE 
3736 EL VEINTE 
4233 EL VEINTICINCO 
5253 EL VEINTICINCO  SUMAMPA 
4233 EL VEINTICINCO DE MAYO 
3743 EL VEINTISIETE 
4200 EL VINALAR 
5255 EL VIÑALITO 
4322 EL VIZCACHERAL 
4354 EL VIZCACHERAL 
4187 ENSENADA 
4197 ENSENADA 
4205 ENVIDIA 
4230 ENVIDIA 
4317 ESCALERA 
4203 ESCUELA 1050 
4220 ESCUELA 1080 
4220 ESCUELA 109 
4203 ESCUELA 20 
4220 ESCUELA 57 
4203 ESCUELA 665 
4203 ESCUELA 708 
4230 ESCUELA 879 
4233 ESPERANZA 
4317 ESPERANZA 
5250 ESPERANZA 
4220 ESPINAL 
5250 ESPINILLO 
4206 ESTABLECIMIENTO 14 DE SETIEMBR 
4315 ESTACION ATAMISQUI 
3743 ESTACION PAMPA MUYOJ 
3712 ESTADOS UNIDOS 
2357 ESTANCIA EL CARMEN 
3747 ESTANCIA LA AGUSTINA 
3740 ESTANCIA LA ELSITA 
4353 ESTANCIA LA INVERNADA 
3736 ESTANCIA NUEVA ESPERANZA 
4220 ESTANCIA VIEJA 
4301 ESTECO 
4301 ESTEROS 
4206 EZCURRA 
4203 FAMATINA 
4203 FAROL 
4203 FAVORINA 
4338 FAVORITA 
4322 FERNANDEZ 
3714 FIERRO 
5250 FIVIALTOS 
4351 FLORESTA 
3747 FLORIDA 
4237 FLORIDA 
3062 FORTIN INCA 
2354 FORTIN LA VIUDA 
4301 FORTUNA 
4230 FRIAS 
4220 GALEANO 
4313 GALLEGOS 
4313 GARCEANO 
4324 GARZA 
4184 GASPAR SUAREZ 
3741 GENOVEVA 
5251 GIBIALTO 
3736 GIRARDET 
4304 GRAMILLA 
5251 GRAMILLAL 
3741 GRANADERO GATICA 
4324 GUAIPI 
3766 GUALAMBA 
4203 GUAMPACHA 
4212 GUANACO SOMBRIANA 
4189 GUANACUYOJ 
4328 GUAÑAGASTA 
4301 GUARCAN 
4326 GUARDIA 
5251 GUARDIA DE LA ESQUINA 
4203 GUARDIA DEL NORTE 
3062 GUARDIA ESCOLTA 
2356 GUARDIA VIEJA 
4230 GUATANA 
4452 GUAYACAN 
4302 GUAYCURU 
4350 GUAYPE 
4319 GUERRA 
4326 GUIÑAO 
3741 HAASE 
4197 HAHUANCUYOS 
3741 HERNAN MEJIA MIRAVAL 
4328 HERRERA 
4308 HIGUERA CHAQUI 
4317 HIGUERILLAS 
5251 HILUMAMPA 
5250 HORCOS TUCUCUNA 
5251 HORCOS TUCUCUNA 
4317 HORNILLOS 
4324 HORNILLOS 
4301 HOYO CERCO 
4201 HOYO CON AGUA 
4201 HOYON 
4317 HOYON 
4351 HUACANITAS 
4201 HUACHANA 
4301 HUACHANA 
4317 HUACHANA 
4318 HUAJIA 
3745 HUALO CANCANA 
5251 HUASCAN 
4220 HUASCHO PATILLA 
3736 HUCHUPAYANA 
3745 HUILLA CATINA 
4184 HUMAITA 
4301 HUÑAJCITO 
4354 HURITU HUASI 
4321 HUTCU CHACRA 
4184 HUTURUNGO 
4336 HUYAMAMPA 
4334 ICAÑO 
4203 ICHAGON 
4238 ILIAGES 
4322 INDUSTRIA NUEVA 
5257 INGENIERO CARLOS CHRISTIERNSON 
4206 INGENIERO EZCURRA 
4322 INGENIERO FORRES 
4230 INTI HUASI 
5250 INTI HUASI 
4184 ISCA YACU 
4184 ISCA YACU SEMAUL 
3064 ISLA BAJA 
4201 ISLA DE ARAGONES 
4317 ISLA DE ARAGONES 
4220 ISLA DE LOS CASTILLOS 
4304 ISLA DE LOS SOTELOS 
4187 ISLA MOTA 
4197 ISLA MOTA 
4212 ISLA VERDE 
4313 ISLA VERDE 
4350 IUCHAN 
5250 JACIMAMPA 
5251 JACIMAMPA 
4308 JANTA 
3740 JARDIN DE LAS DELICIAS 
4322 JIMENEZ 
4317 JUANILLO 
5250 JUME 
5253 JUME 
4322 JUME ESQUINA 
4354 JUME ESQUINA 
4230 JUMEAL O JUMIAL 
4208 JUMI POZO 
4338 JUMI POZO 
4350 JUMI POZO 
4301 JUMI VIEJO 
4238 JUMIAL 
4353 JUMIAL GRANDE 
4300 JUMIALITO 
4353 JUMIALITO 
4197 JUNALITO 
3740 JUNCAL GRANDE 
4353 JUNCAL GRANDE 
5253 KENTI TACKO 
4201 KENTI TACO 
4317 KENTI TACO 
4233 KILOMETRO 10 
4300 KILOMETRO 1033 
4230 KILOMETRO 1073 
4234 KILOMETRO 1098 
4208 KILOMETRO 112 
4234 KILOMETRO 1121 
4206 KILOMETRO 117 
4208 KILOMETRO 118 
4208 KILOMETRO 120 
3714 KILOMETRO 1210 
3714 KILOMETRO 1255 
3712 KILOMETRO 1297 
3712 KILOMETRO 1314 
3712 KILOMETRO 1338 
4206 KILOMETRO 135 
3712 KILOMETRO 1362 
3712 KILOMETRO 1380 
3712 KILOMETRO 1391 
4206 KILOMETRO 153 
4233 KILOMETRO 18 
3747 KILOMETRO 20 
4230 KILOMETRO 3 
5255 KILOMETRO 301 
4321 KILOMETRO 364 
4321 KILOMETRO 390 
3766 KILOMETRO 433 
4317 KILOMETRO 436 
4313 KILOMETRO 437 
4350 KILOMETRO 443 
3765 KILOMETRO 443 TABOADA 
3763 KILOMETRO 450 
3766 KILOMETRO 454 
4313 KILOMETRO 473 
3765 KILOMETRO 477 
3740 KILOMETRO 48 
5258 KILOMETRO 49 
4356 KILOMETRO 494 
3752 KILOMETRO 499 
3760 KILOMETRO 515 
4350 KILOMETRO 546 
4205 KILOMETRO 55 
3741 KILOMETRO 606 
4354 KILOMETRO 613 
4338 KILOMETRO 629 
4197 KILOMETRO 645 
4339 KILOMETRO 645 
4197 KILOMETRO 651 
4339 KILOMETRO 651 
4300 KILOMETRO 659 
4300 KILOMETRO 661 
4300 KILOMETRO 665 
3745 KILOMETRO 694 
3741 KILOMETRO 719 
2354 KILOMETRO 735 
2356 KILOMETRO 764 
4208 KILOMETRO 88 
4302 KISKA HURMANA 
4322 KISKA HURMANA 
4351 KISKA LORO 
4237 LA ABRA 
5251 LA ABRA 
4206 LA ABRITA 
4197 LA AGUADA 
4220 LA AGUADA 
5251 LA AGUADITA 
3062 LA AIDA 
3064 LA ALEMANA 
4189 LA ALOJA 
3747 LA AMERICA 
3712 LA ANGELITA 
3749 LA ARGENTINA 
5251 LA ARGENTINA 
3712 LA ARMONIA 
3749 LA ARMONIA 
4336 LA AURORA 
3765 LA BALANZA 
4350 LA BALANZA 
4300 LA BANDA 
4308 LA BARROSA 
5253 LA BELLA CRIOLLA 
2354 LA BLANCA 
4189 LA BLANCA 
4205 LA BLANCA 
4313 LA BLANCA 
4324 LA BLANCA 
4322 LA BOTA 
4354 LA BOTA 
4354 LA BREA 
4203 LA CALERA 
5251 LA CALERA 
3749 LA CAÑADA 
4302 LA CAÑADA 
4313 LA CAÑADA 
4322 LA CAÑADA 
4354 LA CAÑADA 
5250 LA CAÑADA 
4300 LA CAPILLA 
5251 LA CAPILLA 
2354 LA CAROLINA 
2356 LA CASIMIRA 
2354 LA CENTELLA 
3745 LA CHEJCHILLA 
4238 LA CHILCA 
5251 LA CHILCA 
5250 LA CLEMIRA 
4197 LA CODICIA 
5253 LA COLINA 
4302 LA COLONIA 
4322 LA COLONIA 
4354 LA CONCEPCION 
4205 LA CORTADERA 
4334 LA COSTA 
4187 LA COSTOSA 
4322 LA CRUZ 
4324 LA CRUZ 
4354 LA CRUZ 
5250 LA CRUZ 
4302 LA CUARTEADA 
4322 LA CUARTEADA 
5251 LA CUESTA 
3741 LA CURVA 
4201 LA DARSENA 
4317 LA DARSENA 
3749 LA DEFENSA 
3062 LA DELIA 
3064 LA DOLORES 
4221 LA DONOSA 
3062 LA DORA 
4208 LA DORMIDA 
3760 LA ENCALADA 
4203 LA ENSENADA 
2354 LA ESMERALDA 
3760 LA ESMERALDA 
3766 LA ESMERALDA 
3064 LA ESPERANZA 
3749 LA ESPERANZA 
4184 LA ESPERANZA 
4206 LA ESPERANZA 
4230 LA ESPERANZA 
4322 LA ESPERANZA 
4354 LA ESPERANZA 
5251 LA ESPERANZA 
4201 LA ESQUINA 
4230 LA ESQUINA 
4317 LA ESQUINA 
3760 LA ESTANCIA 
3064 LA EULALIA 
4302 LA FALDA 
4322 LA FALDA 
4324 LA FALDA 
3062 LA FELICIANA 
3714 LA FIRMEZA 
4197 LA FLORIDA 
4201 LA FLORIDA 
4301 LA FLORIDA 
4308 LA FLORIDA 
5251 LA FLORIDA 
3747 LA FORTUNA 
4220 LA FORTUNA 
4304 LA FORTUNA 
4197 LA FRAGUA 
3064 LA FRANCISCA 
2341 LA GERALDINA 
4302 LA GERMANIA 
4322 LA GERMANIA 
4321 LA GOLONDRINA 
5257 LA GOLONDRINA 
4201 LA GRAMA 
5255 LA GRANA 
5255 LA GRANADA 
3712 LA GRANJA 
4300 LA GRANJA 
4321 LA GRINGA 
5257 LA GRINGA 
5257 LA GRITERIA 
4233 LA GUARDIA 
4301 LA GUARDIA 
3064 LA HIEDRA 
4206 LA HIGUERA 
4301 LA HIGUERA 
3064 LA HUERTA 
4308 LA INVERNADA 
4353 LA INVERNADA 
4300 LA ISLA 
5251 LA ISLA 
3062 LA ISLETA 
4189 LA JULIANA 
4230 LA LAGUNA 
4205 LA LAURA 
4230 LA LAURA 
3062 LA LIBIA 
3740 LA LOMA 
4301 LA LOMA 
4322 LA LOMA 
4354 LA LOMA 
4301 LA LOMADA 
4187 LA LUNA 
3062 LA MAGDALENA 
4301 LA MANGA 
4187 LA MARAVILLA 
3741 LA MARTA 
4187 LA MELADA 
4197 LA MELADA 
4205 LA MELADA 
4197 LA MESADA 
3765 LA NENA 
4208 LA NORIA 
4315 LA NORIA 
4324 LA OVERA 
4301 LA PACIENCIA 
4321 LA PALIZA 
5255 LA PALMA 
3736 LA PALOMA 
4301 LA PALOMA 
4319 LA PALOMA 
3064 LA PAMPA 
3743 LA PAMPA 
4321 LA PAMPA 
5255 LA PAMPA 
5257 LA PAMPA 
3064 LA PANCHITA 
4301 LA PAZ 
4354 LA PAZ 
4201 LA PERLITA 
