CP CIUDAD
8134 6 DE OCTUBRE 
8534 AGUADA CECILIO 
8424 AGUADA DE GUERRA 
8301 AGUADA DE LOS PAJARITOS 
8422 AGUADA DE PIEDRA 
8520 AGUADA DEL LORO 
8333 AGUADA GUZMAN 
8307 AGUARA 
8333 ALANITOS 
8328 ALLEN 
8418 ANECON CHICO 
8416 ANECON GRANDE 
8403 ARROYO BLANCO 
8401 ARROYO CHACAY 
8521 ARROYO DE LA VENTANA 
8415 ARROYO LAS MINAS 
8521 ARROYO LOS BERROS 
8532 ARROYO SALADO 
8521 ARROYO TEMBRADO 
8521 ARROYO VERDE 
8418 ATRAICO 
8501 BAHIA CREEK 
8520 BAJO DEL GUALICHO 
8360 BAJO RICO 
8501 BALNEARIO EL CONDOR 
8521 BALNEARIO LAS GRUTAS 
8333 BARDA COLORADA 
8305 BARDA DEL MEDIO 
8422 BARRIL NIYEO 
8520 BARRIO LAGUNA 
8328 BARRIO NORTE 
8360 BENJAMIN ZORRILLA 
8505 BOCA DE LA TRAVESIA 
8424 CALTRAUNA 
8532 CAMPANA MAHUIDA 
8416 CAÑADON CAMALLO 
8417 CAÑADON CHILENO 
8412 CAÑADON DEL CORRAL 
8417 CANLLEQUIN 
8412 CARHUE 
8417 CARRI YEGUA 
8418 CARRILAUQUEN 
8412 CASA QUEMADA 
8411 CASCADA LOS CANTAROS 
8307 CATRIEL 
8424 CERRO ABANICO 
8403 CERRO ALTO 
8415 CERRO MESA 
8333 CERRO POLICIA 
8326 CERVANTES 
8415 CHACALHUA RUCA 
8415 CHACAY HUARRUCA 
8328 CHACRAS DE ALLEN 
8418 CHAIFUL 
8417 CHASICO 
8366 CHELFORO 
8412 CHENQUENIYEU 
8422 CHICHIHUAO 
8326 CHICHINALES 
8364 CHIMPAY 
8504 CHINA MUERTA 
8536 CHIPAUQUIL 
8503 CHOCORI 
8360 CHOELE CHOEL 
8412 CHURQUIÑEO 
8520 CINCO CHAÑARES 
8303 CINCO SALTOS 
8324 CIPOLLETTI 
8416 CLEMENTE ONELLI 
8418 COLAN CONHUE 
8418 COLI TORO 
8307 COLONIA ALTE GUERRICO 
8305 COLONIA EL MANZANO 
8501 COLONIA GENERAL FRIAS 
8363 COLONIA JOSEFA 
8138 COLONIA JULIA Y ECHARREN 
8503 COLONIA LA LUISA 
8336 COLONIA REGINA 
8332 COLONIA RUSA 
8503 COLONIA SAN JUAN 
8416 COMALLO 
8416 COMALLO ABAJO 
8424 COMI CO 
8521 CONA NIYEU 
8301 CONTRALMIRANTE CORDERO 
8328 CONTRALMIRANTE M GUERRICO 
8416 COQUELEN 
8364 CORONEL BELISLE 
8138 CORONEL EUGENIO DEL BUSTO 
8503 CORONEL FRANCISCO SOSA 
8333 CORONEL JUAN JOSE GOMEZ 
8305 CORONEL VIDAL 
8412 CORRAL DE LOS PINOS 
8403 CORRALITO 
8307 COS ZAURES 
8430 COSTA DEL RIO AZUL 
8412 COSTAS DEL PICHI LEUFU 
8324 CUATRO ESQUINAS 
8501 CUBANEA 
8301 CUENCA VIDAL 
9210 CUESTA DEL TERNERO 
